                     objid  nvote  spiral  elliptical  uncertain          ra       dec  petror90_r   expAB_r          u          g          r          i        u-g
3762   1237653664180601055     55       0           0          1  139.715774  1.242791    10.00730  0.999671  19.255510  17.392700  16.495490  16.082600   1.862810
3763   1237653664180601091     34       0           1          0  139.740808  1.148929    15.66642  0.812724  18.599170  16.556590  15.607240  15.186650   2.042580
3764   1237653664180732221     22       0           1          0  140.065038  1.288827    16.49873  0.767123  17.351290  15.640560  14.904080  14.536800   1.710730
3765   1237653664181125179     53       1           0          0  140.928905  1.349227    21.32907  0.726666  16.017970  14.194680  13.447150  13.010920   1.823290
3766   1237653664181190892     24       1           0          0  141.123473  1.212035    14.50152  0.273535  17.583900  16.241050  15.695280  15.371730   1.342850
3767   1237653664183156871     33       0           0          1  145.479644  1.318738    17.66365  0.429367  16.728920  15.263320  14.484020  14.085730   1.465600
3768   1237653664183222540     51       1           0          0  145.648648  1.499196    14.01677  0.625513  18.154510  16.954260  16.443970  16.177400   1.200250
3769   1237653664713474367     19       1           0          0  130.565175  1.268271    10.98588  0.384280  18.692690  16.701120  15.784570  15.356520   1.991570
3770   1237653665787019485     72       0           0          1  130.131537  2.188140    13.25927  0.680391  16.285180  15.415540  14.813340  14.550430   0.869640
3771   1237653665787347338     40       1           0          0  130.888215  2.211048    11.97938  0.256116  18.457540  17.228540  16.772540  16.562840   1.229000
3772   1237653665787478124     57       0           1          0  131.127925  2.294905    11.34123  0.881846  17.246880  15.358080  14.392560  13.972030   1.888800
3773   1237653665787478494     25       1           0          0  131.186780  2.293529    11.07860  0.288714  18.591370  16.951600  16.138590  15.703000   1.639770
3774   1237653665787543659     55       1           0          0  131.279614  2.247408    11.44203  0.337158  18.550810  16.655790  15.751310  15.283180   1.895020
3775   1237653665787806331     40       1           0          0  131.869175  2.309345    11.49509  0.207308  19.277370  18.090080  17.679900  17.375630   1.187290
3776   1237653665788592277     26       0           0          1  133.709227  2.202338    10.57228  0.478999  17.993600  16.208630  15.351070  14.863490   1.784970
3777   1237653665788658045     30       0           1          0  133.886812  2.300484    10.30972  0.890135  20.107470  18.076260  16.751400  16.246580   2.031210
3778   1237653665793376339     58       1           0          0  144.627772  2.573273    14.64567  0.319332  17.493610  15.515930  14.615950  14.137100   1.977680
3779   1237654599952695560     22       0           0          1  149.919217  3.027684    10.54615  0.885040  19.269030  17.235100  16.317190  15.884480   2.033930
3780   1237654600482357440     28       0           0          1  133.430538  2.399281    10.59655  0.631480  20.410510  18.452560  17.117710  16.634220   1.957950
3781   1237654600483733800     37       0           0          1  136.585420  2.569622    10.16270  0.822053  20.378910  18.447150  17.141160  16.639680   1.931760
3782   1237654600484192352     19       0           0          1  137.601104  2.635235    10.00424  0.766649  22.511670  18.739860  17.364880  16.845160   3.771810
3783   1237654600484323530     24       1           0          0  137.874470  2.694853    13.49906  0.713520  17.107660  15.893100  15.358740  15.006380   1.214560
3784   1237654600486617319     42       0           0          1  143.088788  2.975515    10.67979  0.634331  18.827980  17.371830  16.684180  16.332900   1.456150
3785   1237654600486879285     50       0           1          0  143.690717  3.096410    11.15743  0.726309  17.241950  15.566860  14.859070  14.508880   1.675090
3786   1237654600487010522     59       1           0          0  144.029086  3.011686    22.51710  0.360671  16.287480  15.285390  14.902350  14.712980   1.002090
3787   1237654600487076047     22       0           1          0  144.094821  3.048052    11.64737  0.713893  18.285490  16.361480  15.402030  14.964290   1.924010
3788   1237654600487141483     21       0           1          0  144.317879  3.090118    19.87224  0.762857  17.615080  15.588450  14.737520  14.314390   2.026630
3789   1237654600487207078     50       0           0          1  144.449140  3.132531    11.33304  0.467878  18.629760  16.785350  15.897080  15.481500   1.844410
3790   1237654600487272458     29       0           0          1  144.545152  3.078906    11.13190  0.820908  17.125760  16.066690  15.626720  15.396070   1.059070
3791   1237654600487403572     31       0           0          1  144.893858  3.158424    14.79605  0.474157  17.226040  15.448810  14.621100  14.195640   1.777230
3792   1237654600487600274     27       0           1          0  145.295855  3.115450    11.66383  0.673679  17.959980  16.072330  15.187940  14.759560   1.887650
3793   1237654600487600348     67       0           1          0  145.392810  3.134077    10.28528  0.761665  20.626750  18.381620  17.013480  16.481940   2.245130
3794   1237654600487665688     38       1           0          0  145.490891  3.132478    11.70546  0.856895  16.791010  15.410470  14.800980  14.450140   1.380540
3795   1237654600488124525     49       0           0          1  146.495046  3.145194    13.67658  0.784851  16.005190  14.879370  14.376720  14.113100   1.125820
3796   1237654600488714489     53       1           0          0  147.937894  3.272391    12.80291  0.647485  16.673170  15.260710  14.576450  14.217840   1.412460
3797   1237654600489173130     46       1           0          0  148.942926  3.404783    14.37071  0.580908  16.980790  15.701030  15.267600  15.065720   1.279760
3798   1237654600489304272     21       1           0          0  149.233840  3.382809    11.02051  0.360170  18.322150  17.261560  16.890700  16.688860   1.060590
3799   1237654600489304274     27       1           0          0  149.244717  3.356265    16.74298  0.170935  17.072340  15.811620  15.184550  14.813800   1.260720
3800   1237654600489435276     51       1           0          0  149.521689  3.393556    12.93743  0.326964  18.225740  16.646990  15.968410  15.553910   1.578750
3801   1237654600489500972     40       0           0          1  149.712178  3.331735    10.79902  0.630976  20.691350  18.684310  17.244530  16.740190   2.007040
3802   1237654600489631778     23       0           0          1  149.950157  3.414508    34.96525  0.440938  24.535130  17.405790  16.766710  16.358190   7.129340
3803   1237654600489697312     27       0           1          0  150.130258  3.389539    10.92844  0.829102  18.932690  16.826890  15.840270  15.406600   2.105800
3804   1237654600489762976     30       0           1          0  150.222674  3.473240    10.70138  0.768962  19.990390  17.928710  16.982220  16.559110   2.061680
3805   1237654600489763023     28       1           0          0  150.284661  3.279638    10.02643  0.799819  17.606110  16.260200  15.751030  15.440710   1.345910
3806   1237654600489763030     63       1           0          0  150.288632  3.400083    11.52964  0.297784  18.005970  16.697640  16.188610  15.845440   1.308330
3807   1237654600489894069     27       1           0          0  150.654881  3.463392    10.09612  0.865635  17.833010  16.413080  15.783620  15.424280   1.419930
3808   1237654600489959498     63       0           1          0  150.782105  3.350354    19.49542  0.816348  17.746580  15.770910  14.855370  14.373100   1.975670
3809   1237654601017721182     52       0           1          0  129.912552  2.574088    17.48294  0.872665  18.227760  16.280790  15.288200  14.876610   1.946970
3810   1237654601017851911     42       0           1          0  130.143378  2.611329    24.73524  0.906652  16.672000  14.645160  13.762640  13.336140   2.026840
3811   1237654601017852250     27       0           0          1  130.148675  2.477047    10.21408  0.633924  17.987350  16.437360  15.718150  15.360780   1.549990
3812   1237654601017852441     25       1           0          0  130.152790  2.638468    10.10644  0.538651  19.026020  17.531750  17.145860  16.909290   1.494270
3813   1237654601017917529     36       1           0          0  130.310839  2.584344    14.07007  0.363271  17.671820  16.595970  16.180050  15.973800   1.075850
3814   1237654601018179704     33       0           0          1  130.962839  2.713857    16.53416  0.470801  16.598690  14.710200  13.798670  13.382500   1.888490
3815   1237654601018179706     38       0           1          0  131.017584  2.711530    87.42020  0.748798  17.963660  16.382370  15.516090  15.159110   1.581290
3816   1237654601018507696     47       0           0          1  131.781740  2.621806    10.81700  0.818178  18.211520  16.812860  16.266430  15.987380   1.398660
3817   1237654601018572833     43       1           0          0  131.827666  2.762265    20.28082  0.682369  16.882530  14.999440  14.208760  13.826940   1.883090
3818   1237654601018573054     22       0           1          0  131.816452  2.660352    17.54919  0.855464  19.454020  17.166450  16.070170  15.575940   2.287570
3819   1237654601018573164     30       1           0          0  131.881115  2.690253    18.68730  0.277712  17.142830  15.799510  15.272010  14.975110   1.343320
